,TRUE,Pre,Error,True070414,True070409,True07040430,true3625,pred3625,error3625,true3859,pred3859,error3859
7763,1,1.86332,0.8633200000000001,2,9,1,0,0.84449416,0.8444941639900208,4,3.6277533,0.37224674224853516
7764,9,4.09114,4.90886,12,8,2,2,2.0293353,0.02933526039123535,6,7.5493417,1.5493416786193848
7765,3,6.037999999999999,3.0380000000000003,8,13,4,5,2.776818,2.223181962966919,14,11.129315,2.8706846237182617
7766,0,0.49038000000000004,0.49038000000000004,0,0,1,0,0.0,0.0,1,0.0,1.0
7767,1,3.5531099999999998,2.5531099999999998,3,5,1,1,1.6361644,0.6361644268035889,8,7.0285873,0.9714126586914062
7768,0,1.4835,1.4835,0,6,0,0,0.51659137,0.5165913701057434,2,2.538202,0.5382020473480225
7769,2,0.00358,2.00358,2,3,1,0,0.6681381,0.6681380867958069,2,2.346398,0.34639811515808105
7770,1,0.89304,0.10695999999999999,1,3,0,0,0.9475611,0.9475610852241516,2,2.353663,0.35366296768188477
7771,0,0.0014,0.0014,0,0,0,0,0.0,0.0,0,0.0,0.0
7772,0,0.4382,0.4382,1,1,0,1,0.4468326,0.5531674027442932,0,1.4293804,1.4293804168701172
7773,1,3.48215,2.48215,7,8,3,4,2.7379434,1.262056589126587,5,8.333173,3.3331727981567383
7774,1,0.01542,1.01542,0,0,0,0,0.07578157,0.07578156888484955,0,0.18353885,0.18353885412216187
7775,0,0.02026,0.02026,0,0,0,1,0.0,1.0,0,0.0,0.0
7776,0,0.0005,0.0005,0,0,0,0,0.3666369,0.36663690209388733,0,1.0589622,1.0589622259140015
7777,4,5.41529,1.41529,9,13,6,4,3.8411567,0.1588432788848877,7,12.032972,5.03297233581543
7778,2,2.57723,0.57723,4,4,1,2,1.6603925,0.33960747718811035,2,2.5642285,0.5642285346984863
7779,2,2.17007,0.17007,2,1,5,1,1.3213558,0.32135581970214844,2,2.142034,0.14203405380249023
7780,0,0.61011,0.61011,0,2,0,0,0.31747875,0.317478746175766,0,0.49177963,0.491779625415802
7781,0,0.51095,0.51095,0,0,0,1,0.33714467,0.662855327129364,0,0.5537549,0.5537549257278442
7782,2,1.0913899999999999,0.90861,1,1,0,0,0.84764177,0.8476417660713196,0,0.8822011,0.882201075553894
7783,0,0.42053,0.42053,1,0,0,0,0.16366108,0.16366107761859894,0,0.33940232,0.33940231800079346
7784,1,1.33792,0.33792,1,3,1,0,0.97797865,0.9779786467552185,0,1.3284489,1.3284488916397095
7785,0,1.11323,1.11323,2,0,0,0,0.76078707,0.7607870697975159,0,1.0847739,1.0847738981246948
7786,0,0.49671000000000004,0.49671000000000004,0,2,1,0,0.3697437,0.3697437047958374,0,0.38481858,0.38481858372688293
7787,0,0.24875999999999998,0.24875999999999998,0,0,0,0,0.22165142,0.22165141999721527,0,0.21697488,0.2169748842716217
7788,3,1.7915900000000002,1.20841,2,5,1,1,1.1560526,0.1560525894165039,1,1.4368913,0.4368913173675537
7789,1,0.0018800000000000002,1.0018799999999999,2,0,0,1,0.5910487,0.4089512825012207,0,1.171969,1.1719690561294556
7790,2,1.06385,0.93615,1,3,0,0,1.2725816,1.2725815773010254,1,2.1523395,1.1523394584655762
7791,2,0.70286,1.29714,2,1,0,0,0.7591662,0.7591661810874939,2,1.6732614,0.3267385959625244
7792,0,0.00168,0.00168,0,0,0,0,0.110981315,0.11098131537437439,0,0.23720016,0.23720015585422516
7793,3,3.8042599999999998,0.8042600000000001,3,7,1,0,1.8992096,1.8992096185684204,5,4.061216,0.938784122467041
7794,0,0.24429,0.24429,1,0,0,0,0.2846839,0.2846839129924774,0,0.4814909,0.4814909100532532
7795,8,1.80435,6.19565,1,3,1,0,1.1866071,1.1866071224212646,3,2.1138856,0.8861143589019775
7796,0,0.00434,0.00434,0,0,0,0,0.32003373,0.3200337290763855,0,0.5417503,0.5417503118515015
7797,2,3.1210400000000003,1.12104,5,4,1,0,1.2463253,1.2463252544403076,5,5.210107,0.21010684967041016
7798,0,1.7309299999999999,1.7309299999999999,4,3,0,0,0.79809594,0.7980959415435791,2,2.4329078,0.4329078197479248
7799,1,0.43935,0.56065,0,0,0,0,0.27868387,0.2786838710308075,0,0.74376327,0.743763267993927
7800,1,1.2102700000000002,0.21026999999999998,0,5,0,1,0.8491619,0.15083807706832886,2,2.3387864,0.33878636360168457
7801,0,0.5270100000000001,0.5270100000000001,1,1,0,0,0.15814361,0.15814360976219177,0,0.54544574,0.5454457402229309
7802,0,0.00805,0.00805,2,0,0,0,0.24359739,0.2435973882675171,0,0.7425799,0.7425798773765564
7803,0,0.5324399999999999,0.5324399999999999,1,1,0,1,0.28264612,0.717353880405426,0,0.765012,0.7650120258331299
7804,1,0.00824,0.9917600000000001,5,5,0,3,1.36845,1.6315499544143677,3,3.473267,0.4732670783996582
7805,3,1.4313799999999999,1.5686200000000001,2,6,0,0,0.31176776,0.3117677569389343,2,2.1843348,0.18433475494384766
7806,0,1.1180299999999999,1.1180299999999999,1,0,1,1,0.27155533,0.7284446656703949,3,1.4584837,1.5415163040161133
7807,9,4.902080000000001,4.097919999999999,8,8,1,1,1.2355237,0.23552370071411133,3,7.0394917,4.039491653442383
7808,2,0.01747,2.01747,0,0,0,0,0.12895179,0.1289517879486084,0,0.9034734,0.9034733772277832
7809,1,1.05469,0.054689999999999996,3,0,0,0,0.32878745,0.3287874460220337,1,1.1847855,0.18478548526763916
7810,12,9.70614,2.29386,13,16,1,6,4.0992146,1.9007854461669922,7,13.194591,6.1945905685424805
7811,7,4.80828,2.19172,10,10,1,1,1.261419,0.26141905784606934,5,6.7748957,1.7748956680297852
7812,11,8.18498,2.81502,10,10,1,6,3.3080785,2.6919214725494385,6,11.92066,5.920660018920898
7813,1,1.9421599999999999,0.94216,5,1,0,0,0.76097226,0.760972261428833,3,2.5829678,0.41703224182128906
7814,1,0.01153,1.0115299999999998,1,0,1,1,0.28246653,0.7175334692001343,3,1.3256387,1.6743613481521606
7815,2,2.0796799999999998,0.07968,1,5,1,1,0.5085459,0.4914541244506836,3,2.8974793,0.10252070426940918
7816,5,1.5769600000000001,3.4230400000000003,5,2,0,0,0.3297506,0.32975059747695923,0,2.1721892,2.172189235687256
7817,2,2.30828,0.30828,2,1,1,1,0.581058,0.4189419746398926,2,3.8460028,1.8460028171539307
7818,1,0.93824,0.06176,3,0,0,0,0.45944738,0.45944738388061523,1,1.4788735,0.47887349128723145
7819,9,5.82367,3.17633,5,11,1,4,2.919641,1.0803589820861816,6,8.917452,2.917451858520508
7820,3,2.61842,0.38158000000000003,10,5,0,2,0.74673635,1.2532636523246765,3,4.939508,1.9395079612731934
7821,0,0.00011,0.00011,0,0,0,0,0.09749032,0.09749031811952591,0,0.22300524,0.2230052351951599
7822,0,0.0009699999999999999,0.0009699999999999999,0,0,0,1,0.0,1.0,0,0.0,0.0
7823,0,0.18467999999999998,0.18467999999999998,1,0,0,0,0.14669265,0.1466926485300064,0,0.29376262,0.2937626242637634
7824,2,1.3245,0.6755,3,0,0,0,0.60426795,0.604267954826355,0,1.4220876,1.422087550163269
7825,0,0.6556,0.6556,0,0,0,0,0.35126987,0.3512698709964752,0,0.92080617,0.9208061695098877
7826,6,3.5333900000000003,2.4666099999999997,6,6,3,0,1.6389197,1.638919711112976,3,3.167966,0.16796588897705078
7827,1,0.77972,0.22028000000000003,3,0,0,1,0.36922407,0.6307759284973145,0,0.7393978,0.7393978238105774
7828,1,2.6693700000000002,1.66937,5,4,1,0,0.60836387,0.6083638668060303,0,1.5467026,1.5467026233673096
7829,0,0.97436,0.97436,3,5,0,0,0.49441987,0.4944198727607727,0,1.0951976,1.0951975584030151
7830,0,2.42513,2.42513,5,1,0,2,0.9589437,1.0410562753677368,3,2.6183038,0.3816962242126465
7831,0,0.57449,0.57449,1,1,2,0,0.47987098,0.4798709750175476,0,0.6155547,0.615554690361023
7832,0,0.02833,0.02833,0,0,0,0,0.013727488,0.013727487996220589,0,0.032306343,0.03230634331703186
7833,0,0.00337,0.00337,1,0,1,0,0.084073134,0.08407313376665115,0,0.23975217,0.2397521734237671
7834,2,1.38563,0.61437,1,1,1,0,0.86856735,0.8685673475265503,1,1.660184,0.6601840257644653
7835,0,0.61952,0.61952,2,2,0,0,0.35821062,0.35821062326431274,0,0.9324886,0.9324886202812195
7836,2,1.82025,0.17975,3,0,1,0,0.7596523,0.759652316570282,0,1.5991058,1.5991058349609375
7837,2,0.74792,1.2520799999999999,1,1,0,0,0.29967776,0.2996777594089508,0,0.6986002,0.698600172996521
7838,0,0.0028399999999999996,0.0028399999999999996,0,0,0,0,0.0,0.0,0,0.0,0.0
7839,0,0.5775600000000001,0.5775600000000001,0,0,0,2,0.30632928,1.6936707198619843,0,0.973026,0.9730259776115417
7840,1,1.67934,0.6793399999999999,6,6,0,0,0.8061863,0.806186318397522,0,1.7857965,1.7857965230941772
7841,1,0.74352,0.25648000000000004,0,0,0,0,0.35695383,0.35695382952690125,0,0.92921704,0.9292170405387878
7842,0,0.77941,0.77941,0,0,0,0,0.28872868,0.2887286841869354,0,0.9608873,0.9608873128890991
7843,4,2.57576,1.42424,3,6,1,2,1.2684071,0.7315928936004639,0,4.5334077,4.533407688140869
7844,1,0.6990000000000001,0.301,2,1,0,0,0.66989297,0.6698929667472839,1,1.1248296,0.12482964992523193
7845,3,2.66885,0.33115,6,8,5,3,2.6403716,0.35962843894958496,4,9.112589,5.112588882446289
7846,1,0.8321700000000001,0.16783,2,1,0,1,1.0290331,0.02903306484222412,3,3.262582,0.26258206367492676
7847,6,4.04309,1.95691,19,9,1,1,4.242217,3.2422170639038086,14,16.201311,2.2013111114501953
7848,0,0.67811,0.67811,2,0,0,0,0.49461702,0.4946170151233673,1,1.3618817,0.36188173294067383
7849,0,0.28259,0.28259,2,0,1,0,0.32572338,0.3257233798503876,1,0.93324226,0.06675773859024048
7850,0,0.00421,0.00421,2,1,0,0,0.11713449,0.11713448911905289,0,0.9250404,0.9250404238700867
7851,0,0.00557,0.00557,0,1,0,0,0.19010326,0.19010326266288757,1,0.9396324,0.060367584228515625
7852,0,0.28524,0.28524,1,0,0,0,0.14033173,0.14033173024654388,0,0.64958954,0.6495895385742188
7853,1,1.3501299999999998,0.35013,1,2,0,0,0.5934242,0.5934242010116577,1,2.570808,1.570807933807373
7854,1,1.016,0.016,3,2,0,0,0.46650934,0.4665093421936035,1,1.8299551,0.8299551010131836
7855,1,0.21565,0.78435,2,0,0,0,0.1251196,0.12511959671974182,0,0.4515018,0.4515017867088318
7856,1,0.00196,1.00196,0,0,0,0,0.05135258,0.05135257914662361,1,0.3716972,0.628302812576294
7857,0,0.07507,0.07507,0,0,0,0,0.028883306,0.028883306309580803,0,0.12254092,0.1225409209728241
7858,0,0.75117,0.75117,3,3,0,0,0.34644598,0.3464459776878357,1,1.500859,0.5008590221405029
7859,2,0.00351,2.00351,2,0,0,1,0.37349337,0.6265066266059875,1,1.3745245,0.37452447414398193
7860,1,0.6168,0.3832,1,0,0,0,0.32182086,0.32182085514068604,1,1.177946,0.17794597148895264
7861,0,0.0051,0.0051,0,0,0,0,0.37659052,0.3765905201435089,0,1.0346781,1.0346781015396118
7862,4,3.4417699999999996,0.55823,11,7,1,1,3.1753716,2.1753716468811035,11,13.226936,2.2269363403320312
7863,2,2.19099,0.19099000000000002,6,4,0,2,2.2765589,0.27655887603759766,8,8.694331,0.694331169128418
7864,0,0.18424000000000001,0.18424000000000001,0,0,0,0,0.15429065,0.15429064631462097,1,0.45565844,0.5443415641784668
7865,2,1.2031100000000001,0.79689,8,3,0,1,1.2421362,0.24213624000549316,6,4.626747,1.3732528686523438
7866,1,0.46566,0.5343399999999999,1,2,0,0,0.43652976,0.4365297555923462,3,1.3414942,1.6585057973861694
7867,0,0.3431,0.3431,2,1,0,0,0.32238218,0.3223821818828583,0,1.221112,1.2211120128631592
7868,1,0.84383,0.15617,2,1,0,1,0.9090403,0.09095972776412964,2,3.3860211,1.3860211372375488
7869,0,1.04513,1.04513,1,3,0,0,1.093976,1.0939760208129883,1,2.9769413,1.9769413471221924
7870,6,2.84931,3.15069,16,7,0,1,3.2507327,2.250732660293579,12,11.824007,0.1759929656982422
7871,0,0.96072,0.96072,2,2,1,0,0.4887541,0.4887540936470032,0,1.8182169,1.8182169198989868
7872,7,3.02441,3.97559,7,7,3,3,1.2157853,1.784214735031128,5,6.022938,1.0229377746582031
7873,12,6.89913,5.10087,18,11,4,3,2.4576805,0.5423195362091064,12,11.450695,0.5493049621582031
7874,2,1.6402599999999998,0.35974,2,6,0,0,0.80879766,0.8087976574897766,2,3.241611,1.2416110038757324
7875,4,2.9614700000000003,1.03853,7,6,2,1,1.117405,0.11740505695343018,6,5.5355673,0.4644327163696289
7876,4,3.92659,0.07341,6,8,1,3,1.513109,1.4868910312652588,5,7.368503,2.3685030937194824
7877,5,5.89931,0.89931,14,9,4,5,2.510229,2.4897708892822266,15,9.901146,5.098854064941406
7878,1,0.00037,1.0003799999999998,7,3,0,0,0.5695949,0.5695949196815491,2,2.336476,0.33647608757019043
7879,1,1.1549200000000002,0.15492,4,2,0,0,0.5174454,0.5174453854560852,0,2.0297596,2.029759645462036
7880,0,0.43318,0.43318,1,0,0,1,0.31146201,0.688537985086441,2,0.9327516,1.0672484040260315
7881,0,0.47313,0.47313,0,0,0,0,0.25889713,0.2588971257209778,1,0.85805297,0.14194703102111816
7882,0,0.5824600000000001,0.5824600000000001,2,1,0,0,0.25050935,0.2505093514919281,1,0.78306276,0.21693724393844604
7883,0,0.47278000000000003,0.47278000000000003,0,0,0,0,0.21517086,0.21517086029052734,0,0.6162547,0.6162546873092651
7884,0,0.44016000000000005,0.44016000000000005,1,0,0,0,0.21203656,0.21203656494617462,1,0.800129,0.1998710036277771
7885,0,0.24666999999999997,0.24666999999999997,0,0,0,0,0.14373285,0.14373284578323364,0,0.51866883,0.5186688303947449
7886,0,0.1842,0.1842,0,0,0,0,0.14155787,0.14155787229537964,1,0.42393076,0.5760692358016968
7887,2,0.10182999999999999,1.8981700000000001,0,1,0,1,0.13885558,0.8611444234848022,0,0.38002798,0.38002797961235046
7888,0,0.46543999999999996,0.46543999999999996,1,0,0,1,0.34200826,0.6579917371273041,1,1.0353701,0.0353701114654541
7889,1,0.42317,0.5768300000000001,2,3,0,0,0.33726245,0.33726245164871216,0,1.0086626,1.0086625814437866
7890,1,4.76933,3.76933,10,2,1,0,0.9175771,0.9175770878791809,5,4.2995934,0.700406551361084
7891,9,13.77863,4.778630000000001,32,18,0,3,1.9655741,1.0344258546829224,12,14.51257,2.512570381164551
7892,3,5.74003,2.74003,16,13,1,1,0.98959994,0.010400056838989258,6,9.655798,3.6557979583740234
7893,4,6.34243,2.34243,23,11,1,2,1.0782139,0.9217860698699951,11,8.778489,2.221510887145996
7894,0,0.30149000000000004,0.30149000000000004,0,0,0,0,0.24051678,0.2405167818069458,0,0.6419013,0.6419013142585754
7895,1,0.00085,1.00085,0,0,0,0,0.086240135,0.08624013513326645,0,0.23902334,0.2390233427286148
7896,0,0.57762,0.57762,0,1,0,0,0.41991398,0.41991397738456726,0,1.0237157,1.0237157344818115
7897,1,0.02119,0.9788100000000001,0,0,0,0,0.09173357,0.09173356741666794,0,0.18250103,0.18250103294849396
7898,0,0.0046,0.0046,0,0,0,0,0.115581565,0.11558156460523605,0,0.3183381,0.3183380961418152
7899,0,0.00316,0.00316,0,0,0,0,0.0,0.0,0,0.0,0.0
7900,0,0.00551,0.00551,0,0,0,0,0.0,0.0,0,0.0,0.0
7901,2,1.00191,0.9980899999999999,1,5,0,1,1.0886426,0.08864259719848633,2,2.7547767,0.7547767162322998
7902,5,10.77507,5.7750699999999995,14,10,1,2,2.79515,0.7951500415802002,10,8.898643,1.1013574600219727
7903,6,11.4841,5.4841,20,16,2,3,2.7218742,0.2781257629394531,13,9.798646,3.2013540267944336
7904,1,0.8085100000000001,0.19149000000000002,0,2,0,0,0.24088447,0.240884467959404,0,0.78718615,0.7871861457824707
7905,2,3.01151,1.0115100000000001,3,4,2,0,0.9079065,0.9079064726829529,4,3.0366704,0.963329553604126
7906,0,1.68199,1.68199,4,1,1,1,0.4996761,0.5003238916397095,2,1.8850315,0.11496853828430176
7907,1,0.02114,0.9788600000000001,0,0,0,0,0.1264317,0.12643170356750488,2,0.41316605,1.5868339538574219
7908,0,0.39942,0.39942,0,0,0,0,0.0,0.0,0,0.4732427,0.47324270009994507
7909,2,2.1591400000000003,0.15914,3,3,2,1,0.97104764,0.028952360153198242,2,3.2281892,1.22818922996521
7910,0,1.6463400000000001,1.6463400000000001,0,2,0,3,0.86871386,2.131286144256592,1,2.165886,1.1658859252929688
7911,4,5.30745,1.30745,5,2,2,3,3.885603,0.8856029510498047,8,6.074429,1.9255709648132324
7912,0,0.961,0.961,3,1,0,0,0.58077854,0.5807785391807556,0,0.9152679,0.9152678847312927
7913,0,0.0103,0.0103,0,1,0,0,0.5752392,0.5752391815185547,0,0.9392359,0.9392359256744385
7914,0,0.00059,0.00059,0,0,0,1,1.2443185,0.24431848526000977,1,0.8480566,0.1519433856010437
7915,2,1.9054900000000001,0.09451,2,2,1,0,1.1770426,1.1770426034927368,3,2.1715767,0.828423261642456
7916,1,1.50936,0.50936,1,1,1,1,1.1038749,0.10387492179870605,0,1.8023789,1.8023788928985596
7917,0,0.46616,0.46616,0,1,0,2,0.6631151,1.3368849158287048,0,0.33443084,0.33443084359169006
7918,3,0.66318,2.33682,0,0,0,0,0.3160198,0.31601980328559875,0,0.39063683,0.3906368315219879
7919,0,0.9448799999999999,0.9448799999999999,0,1,1,0,1.2217022,1.221702218055725,0,0.55082715,0.550827145576477
7920,1,1.33146,0.33146,2,5,0,0,1.0399879,1.0399879217147827,1,1.6179094,0.6179094314575195
7921,1,0.21741999999999997,0.78258,0,1,0,2,0.30224615,1.6977538466453552,0,0.23276137,0.23276136815547943
7922,0,0.71891,0.71891,1,1,1,1,0.8235591,0.17644089460372925,1,0.561291,0.438709020614624
7923,0,0.48233000000000004,0.48233000000000004,0,1,0,0,0.6696962,0.6696962118148804,0,0.33774993,0.3377499282360077
7924,0,0.33698,0.33698,0,0,0,0,0.44982195,0.44982194900512695,0,0.17234202,0.17234201729297638
7925,0,0.8094100000000001,0.8094100000000001,0,0,0,3,1.0677639,1.9322360754013062,1,0.371674,0.6283259987831116
7926,1,0.56671,0.43328999999999995,1,0,0,0,0.2501979,0.2501978874206543,0,0.43074885,0.430748850107193
7927,0,0.00556,0.00556,0,0,0,0,0.0,0.0,0,0.0,0.0
7928,0,0.95363,0.95363,2,1,1,0,0.4563313,0.4563313126564026,0,0.8162802,0.8162801861763
7929,1,1.6977900000000001,0.6977899999999999,2,1,1,0,0.8055725,0.805572509765625,0,1.6950784,1.6950783729553223
7930,0,0.19059,0.19059,0,1,0,0,0.09064176,0.09064175933599472,1,0.19032256,0.8096774369478226
7931,1,1.08249,0.08249,2,0,0,0,0.5205611,0.5205610990524292,1,0.8161052,0.1838948130607605
7932,0,2.1573599999999997,2.1573599999999997,4,1,0,0,0.8100508,0.8100507855415344,0,1.5444169,1.544416904449463
7933,0,0.2718,0.2718,0,1,0,0,0.12959278,0.12959277629852295,0,0.30210292,0.3021029233932495
7934,0,0.9194,0.9194,2,0,0,0,0.36391655,0.3639165461063385,0,0.7641238,0.764123797416687
7935,3,0.75931,2.2406900000000003,1,1,0,0,0.48033595,0.48033595085144043,0,0.72226316,0.7222631573677063
7936,2,1.08394,0.91606,0,2,0,1,0.34371525,0.656284749507904,1,0.8739096,0.126090407371521
7937,0,0.17986,0.17986,1,1,0,0,0.0,0.0,0,0.0,0.0
7938,4,2.2981,1.7019,0,2,1,2,2.041929,0.041929006576538086,0,2.6141608,2.6141607761383057
7939,3,3.7222699999999995,0.72227,4,8,2,0,1.3974911,1.3974910974502563,5,3.873926,1.1260740756988525
7940,0,0.00507,0.00507,0,2,0,0,0.2403968,0.24039679765701294,0,0.6678022,0.6678022146224976
7941,7,10.418,3.418,10,15,2,0,3.3601203,3.3601202964782715,12,10.142342,1.8576583862304688
7942,6,6.43353,0.43353,9,8,5,3,3.4081602,0.4081602096557617,10,7.0607634,2.939236640930176
7943,1,1.7175200000000002,0.7175199999999999,1,0,0,0,1.2780417,1.2780417203903198,3,2.1057165,0.8942835330963135
7944,15,9.10171,5.89829,11,9,1,1,3.456873,2.4568729400634766,8,9.582651,1.582651138305664
7945,2,2.0325900000000003,0.03259,4,2,0,0,0.788572,0.7885720133781433,2,1.8226843,0.17731571197509766
7946,1,2.47918,1.47918,1,6,2,0,0.8652814,0.8652814030647278,3,2.700539,0.29946088790893555
7947,1,1.22294,0.22294,1,1,0,0,0.41846338,0.4184633791446686,1,1.3996325,0.39963245391845703
7948,9,9.26625,0.26625,24,11,1,1,2.340082,1.3400819301605225,13,10.217117,2.7828826904296875
7949,1,1.5554,0.5554,2,5,1,0,0.3541702,0.35417020320892334,0,1.4604675,1.4604674577713013
7950,1,1.29755,0.29755,0,1,1,0,0.5235241,0.5235241055488586,3,2.01625,0.9837501049041748
7951,3,1.45432,1.54568,4,2,1,0,0.52100134,0.5210013389587402,2,2.0187597,0.018759727478027344
7952,0,0.55024,0.55024,1,0,0,0,0.21123397,0.2112339735031128,0,0.5767541,0.576754093170166
7953,0,0.00079,0.00079,0,0,0,0,0.09491788,0.09491787850856781,0,0.3893686,0.38936859369277954
7954,1,0.013319999999999999,1.01332,0,0,0,0,0.10743054,0.10743054002523422,0,0.38396695,0.38396695256233215
7955,1,0.03216,1.03216,0,1,0,2,0.23439652,1.765603482723236,0,0.8554721,0.8554720878601074
7956,0,0.71745,0.71745,1,0,0,0,0.23708881,0.23708881437778473,0,0.8545217,0.8545216917991638
7957,9,8.26898,0.73102,11,18,2,2,3.0159607,1.015960693359375,6,9.541979,3.5419788360595703
7958,0,0.28955,0.28955,1,2,0,0,0.42788216,0.4278821647167206,0,0.8855965,0.885596513748169
7959,1,0.00979,1.00979,0,0,0,0,0.0,0.0,0,0.0,0.0
7960,0,0.0052,0.0052,1,0,0,0,0.1974734,0.197473406791687,1,0.38057196,0.6194280385971069
7961,1,0.12539,0.87461,0,0,0,0,0.0,0.0,0,0.0,0.0
7962,6,0.00281,6.00281,2,2,1,0,1.088546,1.0885460376739502,1,2.2529862,1.252986192703247
7963,0,0.95942,0.95942,2,1,0,0,0.6736552,0.6736552119255066,0,1.0129501,1.01295006275177
7964,2,2.03884,0.03884,5,1,3,1,1.3141748,0.3141747713088989,1,2.1607146,1.1607146263122559
7965,0,0.0,0.0,3,1,1,0,0.38035148,0.3803514838218689,1,0.77914065,0.2208593487739563
7966,2,1.1154600000000001,0.88454,7,6,0,0,0.77390575,0.7739057540893555,3,2.8625045,0.1374955177307129
7967,1,0.43385,0.56615,2,1,0,0,0.2537623,0.25376230478286743,0,1.1090186,1.1090185642242432
